"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000158458",1.99342546245998,0.385326573536436,1.28433649215317,0.300019952629737,0.76416193628791,0.835166378717925,"NRG2","9542"
"ENSG00000185129",510.253283017227,-0.531856029693012,0.0980596801442962,-5.42379935270417,5.83453733238426e-08,2.06854489306421e-07,"PURA","5813"
"ENSG00000182700",78.3244715134268,-0.751715371172568,0.216538698872666,-3.47150590211411,0.000517547954529828,0.00123205003292854,"IGIP","492311"
"ENSG00000120306",260.417246248983,0.68999127891102,0.130829442916445,5.27397551751167,1.33499724393582e-07,4.60238348096517e-07,"CYSTM1","84418"
"ENSG00000113068",1061.51990593881,-0.372176624969627,0.0622235242586421,-5.9812848822676,2.21384290221591e-09,8.75204310430743e-09,"PFDN1","5201"
"ENSG00000281227",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA
"ENSG00000113070",432.428567796745,-1.70867481031592,0.107980591343898,-15.8239067692647,2.12864299835069e-56,4.29752609721814e-55,"HBEGF","1839"
"ENSG00000131503",12.7543223831521,0.371886403499624,0.49289854035054,0.754488749824956,0.450555798200619,0.565179279417884,"ANKHD1","54882"
"ENSG00000254996",13.9936503669196,-0.211997406816831,0.48897947705137,-0.433550725063579,0.664614723411788,0.75784075772866,"ANKHD1-EIF4EBP3","404734"
"ENSG00000213523",769.637623293456,-0.0625063813976969,0.0749270071228976,-0.834230323589091,0.404151206557449,0.518803282139507,"SRA1","10011"
"ENSG00000243056",1.02589987603248,-0.146415474773072,1.73540308740035,-0.0843697212688517,0.932762480357161,0.954656488576656,"EIF4EBP3","8637"
"ENSG00000113108",66.7123546017511,0.408148869900182,0.219012737492889,1.86358507990173,0.0623799944985449,0.10444857520104,"APBB3","10307"
"ENSG00000176087",849.877065678546,-0.944990987465397,0.0701897095407627,-13.4633836448147,2.56878092948592e-41,3.60558984178699e-40,"SLC35A4","113829"
"ENSG00000170458",5.33995057177615,0.0325013617376663,0.765984499651255,0.0424308347655388,0.966155247888284,0.976119846997767,"CD14","929"
"ENSG00000131495",302.198388544323,0.180053885449468,0.108230252372657,1.66361882655053,0.0961886271693746,0.153555891163588,"NDUFA2","4695"
"ENSG00000113119",33.5547464444356,-0.842104345988031,0.307492651893213,-2.73861616140499,0.00616983601186224,0.0126048022099842,"TMCO6","55374"
"ENSG00000113141",1266.63874617201,-0.176399950881815,0.0596643133264607,-2.95654036805252,0.00311111503707166,0.00667417953658838,"IK","3550"
"ENSG00000120314",488.364721048417,-0.000132188942022215,0.0845913093282403,-0.00156267757375974,0.998753164197838,0.999295596330464,"WDR55","54853"
"ENSG00000170445",1508.89446919084,-0.379663295348425,0.0571358971177525,-6.64491702241009,3.03387943679197e-11,1.36030773165318e-10,"HARS1","3035"
"ENSG00000112855",394.42315035561,0.118613380552741,0.0937833623711087,1.26475930862212,0.205957622199816,0.297909847480704,"HARS2","23438"
"ENSG00000146007",808.257514761419,-0.341195493324795,0.070581491787673,-4.83406463483653,1.33773120707861e-06,4.23715506768204e-06,"ZMAT2","153527"
"ENSG00000204970",2.14489837566053,-0.0307270209480133,1.20030752919525,-0.0255992903490443,0.979576952105117,0.985424094096804,"PCDHA1","56147"
"ENSG00000204969",1.16451881233417,1.34902767458997,1.77813098006202,0.758677335762364,0.448045597836413,0.562653035183458,"PCDHA2","56146"
"ENSG00000255408",4.8002625968258,1.26299658417688,0.85245781582255,1.48159423344391,0.138448294325802,0.211621132729067,"PCDHA3","56145"
"ENSG00000204967",3.89445981286963,3.3279212287779,1.26619561487396,2.62828364723817,0.00858169253584164,0.0171122966571823,"PCDHA4","56144"
"ENSG00000204965",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PCDHA5","56143"
"ENSG00000081842",2.16827621131779,2.42711685087304,1.42715328078601,1.70067005664332,0.0890049608648794,0.143306125582379,"PCDHA6","56142"
"ENSG00000204963",11.2612690813472,1.8471511939009,0.592366771501643,3.11825592313085,0.00181924756169692,0.00403007223272045,"PCDHA7","56141"
"ENSG00000204962",0.645361547160627,-1.61759492493722,2.25473084400455,-0.717422626846346,0.473113362265998,0.586983000494065,"PCDHA8","56140"
"ENSG00000204961",0.385411482887772,-0.175813050822711,2.86692031128096,-0.0613247079560981,0.951100613727003,NA,"PCDHA9","9752"
"ENSG00000250120",6.71730026432564,1.13707675865722,0.708052270151629,1.60592205772282,0.108291036366656,0.170493888897744,"PCDHA10","56139"
"ENSG00000251664",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PCDHA12","56137"
"ENSG00000248383",0.429829686142132,2.16971127710814,2.66119094643934,0.81531589456638,0.414891512891353,NA,"PCDHAC1","56135"
"ENSG00000112852",50.949124547636,2.45351155593804,0.303736915381824,8.07775226417164,6.59714570184939e-16,3.79355182808648e-15,"PCDHB2","56133"
"ENSG00000113205",9.77531824626817,2.41233704846363,0.671663033582925,3.59158823375352,0.000328668862097478,0.000803385872986357,"PCDHB3","56132"
"ENSG00000081818",2.74241834787514,1.48866014699481,1.13147445286487,1.31568162517991,0.188280924035865,0.276167782996147,"PCDHB4","56131"
"ENSG00000113209",25.9484301155307,1.47687801900061,0.381691413676594,3.86929851204869,0.000109148939772178,0.000281722780098487,"PCDHB5","26167"
"ENSG00000113211",17.3232534581413,0.927998531546049,0.440899333799816,2.10478551543331,0.0353099825755552,0.0625103331169409,"PCDHB6","56130"
"ENSG00000113212",46.3123797144071,1.93105946787089,0.293257495347049,6.58485971717663,4.55315083344325e-11,2.01635627954587e-10,"PCDHB7","56129"
"ENSG00000120322",12.1965634275008,1.65036763259349,0.57564399814655,2.86699355488343,0.00414391451601612,0.00871146397832381,"PCDHB8","56128"
"ENSG00000272674",55.1581269344612,1.71792494112195,0.267823050679533,6.41440285577792,1.41375905071516e-10,6.05345174010458e-10,"PCDHB16","57717"
"ENSG00000279068",0.294011022566302,1.61415179810886,3.08133770640301,0.523847741438616,0.600384444673342,NA,NA,NA
"ENSG00000177839",22.155099279807,2.12113753307346,0.433829653772235,4.88933274761131,1.01178345021e-06,3.24731369538219e-06,"PCDHB9","56127"
"ENSG00000120324",41.0661319418671,1.71720811847446,0.31155615966007,5.51171294558277,3.55358148477612e-08,1.28616610811961e-07,"PCDHB10","56126"
"ENSG00000197479",12.085736057502,3.19560778719,0.694799163978934,4.59932589568702,4.23860260771469e-06,1.27695268259401e-05,"PCDHB11","56125"
"ENSG00000120328",12.2006888721628,1.52067351654091,0.566574502665206,2.68397802828675,0.00727518872683652,0.0146617983667601,"PCDHB12","56124"
"ENSG00000187372",65.7204515641272,0.999301985248186,0.226418164738202,4.41352391670359,1.01701476922371e-05,2.94590480912324e-05,"PCDHB13","56123"
"ENSG00000120327",66.0425872034514,1.34358090331449,0.23079131944233,5.82162668232511,5.82776072295698e-09,2.23379811534304e-08,"PCDHB14","56122"
"ENSG00000113248",47.8099657055007,1.79993283976823,0.284269603366307,6.33178088143621,2.42347496665985e-10,1.02341472947372e-09,"PCDHB15","56121"
"ENSG00000178913",2059.57731621168,0.243409538376276,0.0504157246856127,4.82804799284653,1.37877869509635e-06,4.35686972734348e-06,"TAF7","6879"
"ENSG00000120329",0.207974888783441,-1.13759906922418,3.81294567170242,-0.298351764533865,0.765434699784072,NA,"SLC25A2","83884"
"ENSG00000204956",64.5924740626293,0.892873663532832,0.23648210782782,3.77564997087612,0.000159590969417556,0.000404688869111482,"PCDHGA1","56114"
"ENSG00000081853",205.019368800226,0.502027141918782,0.128649577432999,3.90228364473438,9.52894001880796e-05,0.000247903827002986,"PCDHGA2","56113"
"ENSG00000254245",91.046514206093,0.751410647139405,0.194981480483617,3.85375393229996,0.000116320502668262,0.000299498876367024,"PCDHGA3","56112"
"ENSG00000254221",97.07928998098,1.40766043643293,0.193478477333107,7.27554018325975,3.4503696623143e-13,1.73141123878747e-12,"PCDHGB1","56104"
"ENSG00000262576",271.416268576824,0.654022059155439,0.113703869077294,5.75197717072274,8.82057129266243e-09,3.33840728585667e-08,"PCDHGA4","56111"
"ENSG00000253910",136.101252568225,1.13712274085744,0.169894130649007,6.69312551595252,2.18453607892829e-11,9.90941604532016e-11,"PCDHGB2","56103"
"ENSG00000253485",92.559274258666,0.81749309347545,0.191062682607351,4.27866437505991,1.88018116081758e-05,5.28516306468233e-05,"PCDHGA5","56110"
"ENSG00000262209",113.026379493613,0.619292319931386,0.176379178468351,3.51114187802223,0.000446186195693898,0.00107221460168542,"PCDHGB3","56102"
"ENSG00000253731",193.068465940269,0.407002909007007,0.132351405990717,3.07516875971499,0.00210383475195378,0.00462573721830445,"PCDHGA6","56109"
"ENSG00000253537",184.533182528604,0.498894357661161,0.134078087874225,3.72092387034308,0.000198495275319061,0.000498283659964626,"PCDHGA7","56108"
"ENSG00000253953",250.922778838818,0.532864323180061,0.120198395648864,4.43320661896952,9.28418138400238e-06,2.69988684367457e-05,"PCDHGB4","8641"
"ENSG00000253767",19.0169976850995,0.323010411139072,0.423382302761037,0.76292846685513,0.445506058020225,0.560418938468938,"PCDHGA8","9708"
"ENSG00000276547",989.113882728806,0.631095449007071,0.0656797843890561,9.60867114405794,7.34912882674162e-22,5.59171195913877e-21,"PCDHGB5","56101"
"ENSG00000261934",60.335389241909,0.348263790516215,0.231309357705486,1.50561911533057,0.132164978507943,0.203133533554079,"PCDHGA9","56107"
"ENSG00000253305",57.6159007796288,0.877275545077274,0.250276008705421,3.50523228181188,0.000456209066800201,0.00109469378484229,"PCDHGB6","56100"
"ENSG00000253846",188.773015730186,0.591994210285493,0.134829330339819,4.3906930991458,1.12989923162688e-05,3.25269138306104e-05,"PCDHGA10","56106"
"ENSG00000254122",263.068335198328,0.750080991168214,0.120986396813416,6.19971344650407,5.65660551250597e-10,2.33064165622905e-09,"PCDHGB7","56099"
"ENSG00000253873",239.702570795114,0.157542045025372,0.126235458342088,1.24800152900341,0.212030497255631,0.305405147434861,"PCDHGA11","56105"
"ENSG00000253159",254.093348014683,0.215308084995711,0.115857412228976,1.85838852131606,0.0631138611644041,0.105557431439059,"PCDHGA12","26025"
"ENSG00000240184",1060.48958823717,-0.266333408954968,0.0675334585511897,-3.94372529807709,8.02255506334629e-05,0.000210422524512543,"PCDHGC3","5098"
"ENSG00000242419",6.86004816855753,-0.123454281651741,0.665002142212554,-0.185644938286952,0.85272321042391,0.900439541106798,"PCDHGC4","56098"
"ENSG00000240764",73.898135374033,-0.770052146131818,0.210029008218396,-3.66640852453624,0.000245980853490848,0.000611034184855572,"PCDHGC5","56097"
"ENSG00000131504",1943.72666777947,-0.508897916912796,0.0538983171012803,-9.44181459240231,3.66378632692235e-21,2.68641208388963e-20,"DIAPH1","1729"
"ENSG00000171720",697.854919105196,-0.0580351050187234,0.0757147137822225,-0.766497053474298,0.443380604423964,0.558468112702182,"HDAC3","8841"
"ENSG00000164620",41.224815585356,0.0917219362249125,0.290981527953716,0.315215666334332,0.75259791143628,0.826067487132193,"RELL2","285613"
"ENSG00000197948",394.489083761126,-0.679243377842773,0.096330368954947,-7.05118629993466,1.77398787249698e-12,8.56652466083242e-12,"FCHSD1","89848"
"ENSG00000120318",323.289904874054,-0.192390298512697,0.106006789980168,-1.81488656102775,0.0695413442146195,0.115325793972664,"ARAP3","64411"
"ENSG00000156453",40.5560207536886,0.493728702285177,0.282736632323534,1.74624949808487,0.080767607155291,0.131705354531387,"PCDH1","5097"
"ENSG00000081791",582.243707532218,0.0036650320815354,0.0840690849124229,0.0435954796623916,0.965226854980617,0.975820646776261,"DELE1","9812"
"ENSG00000113555",5.81762124403463,0.918373825152235,0.755690466337269,1.21527777054469,0.22426016728316,0.319553934585634,"PCDH12","51294"
"ENSG00000013561",904.670366074156,-0.645959671754858,0.0678032831704555,-9.52696744980526,1.61944778585313e-21,1.20970205108481e-20,"RNF14","9604"
"ENSG00000113552",622.582257340487,0.2204616174646,0.0826151921027065,2.66853603863227,0.00761826050703303,0.0153071470146766,"GNPDA1","10007"
"ENSG00000131507",1538.72739828515,0.266238247998718,0.0564223615086481,4.71866545248926,2.37396849530871e-06,7.3257009388316e-06,"NDFIP1","80762"
"ENSG00000187678",2363.67043987816,1.72415483189413,0.0522701778398872,32.9854403246057,1.31369113041058e-238,3.33813446206744e-236,"SPRY4","81848"
"ENSG00000113578",216.344421819491,-1.92350974553656,0.136836413972386,-14.0570020047788,6.97802729317871e-45,1.06461869820774e-43,"FGF1","2246"
"ENSG00000145819",50.0665724003473,0.50543010063321,0.265674727295177,1.90243951985562,0.0571137185809864,0.0966186933430377,"ARHGAP26","23092"
"ENSG00000113580",1930.19177680194,0.40033844035724,0.0542340264622386,7.38168390716818,1.56299921934692e-13,7.96799809572292e-13,"NR3C1","2908"
"ENSG00000145817",2145.54323240588,0.0232637396857533,0.0526936059584589,0.44149075134644,0.658857755622532,0.752673870425926,"YIPF5","81555"
"ENSG00000183775",24.1429540368924,-1.38783088135667,0.391469994721708,-3.54517817474942,0.000392347775745333,0.000951212620321553,"KCTD16","57528"
"ENSG00000186314",30.4087213153586,-1.9192535520977,0.351961394304441,-5.45302292568364,4.95206819230052e-08,1.76929893377273e-07,"PRELID2","153768"
"ENSG00000156463",29.2657464617272,-3.24386842489315,0.438691479210534,-7.39441858029884,1.4202834894056e-13,7.2580229080651e-13,"SH3RF2","153769"
"ENSG00000173261",2.58961210685706,0.551765359093835,1.12441103564318,0.490714997988451,0.623628037230727,0.722394876421163,"PLAC8L1","153770"
"ENSG00000133706",1766.95051133159,-0.58044812911314,0.0568608703935498,-10.2082174454189,1.82180894518077e-24,1.52123627388522e-23,"LARS1","51520"
"ENSG00000275740",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"LOC127814297","127814297"
"ENSG00000091009",267.980501316593,-0.620663079614533,0.116276454058233,-5.33782255953297,9.4069451499901e-08,3.28140964782377e-07,"RBM27","54439"
"ENSG00000091010",0.207974888783441,-1.13759906922418,3.81294567170242,-0.298351764533865,0.765434699784072,NA,"POU4F3","5459"
"ENSG00000113649",871.636968434389,-0.259973684099311,0.0700214575937779,-3.71277167075729,0.000205001819814237,0.000513705802543587,"TCERG1","10915"
"ENSG00000173250",0.366167247773913,-0.175813193160681,2.91395867934046,-0.0603348271226943,0.951888964427272,NA,"GPR151","134391"
"ENSG00000156475",0.770399115127665,-0.519329794239102,2.11541417228602,-0.245497927092872,0.80607091301487,0.865816858538966,"PPP2R2B","5521"
"ENSG00000169302",1.77708540338061,-2.20047526907484,1.52995467486308,-1.43826173757191,0.150359803917771,0.22720903999284,"STK32A","202374"
"ENSG00000113657",2498.9388223355,-0.954830880814717,0.0472429482544628,-20.2110773373361,7.82218912722244e-91,2.95598521428216e-89,"DPYSL3","1809"
"ENSG00000176049",0.88410594898897,0.382847249306791,1.93872848137181,0.197473371328354,0.843457117739294,0.894371609557646,"JAKMIP2","9832"
"ENSG00000178776",2.42634933271885,-1.22548004945494,1.18803250491731,-1.03152063969852,0.302296734446781,0.408577308100682,"C5orf46","389336"
"ENSG00000204909",0.280742050920118,-0.175814047476726,3.18170420608947,-0.055257822880026,0.955933063263127,NA,"SPINK9","643394"
"ENSG00000145868",638.019677425103,0.49056072741043,0.0766155086964561,6.40289069089116,1.52462351356277e-10,6.51868330225938e-10,"FBXO38","81545"
"ENSG00000169252",32.4073910471759,-1.13888907988084,0.326205033359912,-3.49132896004173,0.000480624088195485,0.00115028220393392,"ADRB2","154"
"ENSG00000169247",59.25969157849,-2.52839808983054,0.273404949709557,-9.2478138838251,2.29130883943033e-20,1.61575644380499e-19,"SH3TC2","79628"
"ENSG00000173210",3327.91218151663,0.386876531112679,0.0445588075641616,8.68238070679076,3.87569618113544e-18,2.46632168901443e-17,"ABLIM3","22885"
"ENSG00000157510",148.170332021942,-0.473447639950046,0.154864301151148,-3.05717738969396,0.00223432007715308,0.00488929610944055,"AFAP1L1","134265"
"ENSG00000164284",221.819356821967,-0.99487646115068,0.129501392564511,-7.68236110399417,1.5618284302625e-14,8.4100209737701e-14,"GRPEL2","134266"
"ENSG00000145882",187.164069026162,-1.72680321036463,0.141279539718104,-12.2225993502677,2.35434465397649e-34,2.70869098441104e-33,"PCYOX1L","78991"
"ENSG00000127743",4.03449656144771,1.33890866388229,0.93802374814023,1.42737181924964,0.153472749239137,0.23122892846927,"IL17B","27190"
"ENSG00000113712",2479.36507256651,-0.409939207214984,0.0541803070541455,-7.5662031004237,3.84291065826642e-14,2.03217858921889e-13,"CSNK1A1","1452"
"ENSG00000183111",25.5456159076737,-0.163648093449712,0.347065275847135,-0.471519638633602,0.637269698802512,0.733509096826018,"ARHGEF37","389337"
"ENSG00000155846",29.7613335206608,1.00844991409326,0.332775694314868,3.03041938254985,0.00244214373449468,0.00531801335091351,"PPARGC1B","133522"
"ENSG00000132915",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PDE6A","5145"
"ENSG00000155850",903.368311544239,0.545883914907171,0.0733862967864155,7.43849926773004,1.01835540057016e-13,5.24040568910721e-13,"SLC26A2","1836"
"ENSG00000164296",97.045598104979,-0.258849942912259,0.183885441276096,-1.40766958556336,0.159228931861998,0.238827192935287,"TIGD6","81789"
"ENSG00000113716",1410.85214235848,0.359771825605434,0.0588242009111394,6.11605121757472,9.59225071164577e-10,3.88274075771039e-09,"HMGXB3","22993"
"ENSG00000182578",8.86442332760989,-0.631439460248623,0.596000752246453,-1.05946084441772,0.289389952463795,0.39432716547162,"CSF1R","1436"
"ENSG00000113721",11145.9451572206,1.38865862865083,0.042897482122195,32.3715649486183,6.89943141970108e-230,1.58880969161804e-227,"PDGFRB","5159"
"ENSG00000113722",1.34009525821662,0.752711143286864,1.64176104645328,0.458477891720575,0.646609142416343,0.741428397885361,"CDX1","1044"
"ENSG00000070808",6.82950987387842,0.0295405223220425,0.665081584215565,0.0444163889410413,0.964572498054931,0.975356252675171,"CAMK2A","815"
"ENSG00000183876",189.179840941763,-0.934392461425534,0.138585138146277,-6.74237132440045,1.55822226273266e-11,7.14755048495296e-11,"ARSI","340075"
"ENSG00000070814",1018.92277167336,-0.702729539956221,0.0649102380380284,-10.8261741321072,2.58741429069395e-27,2.37147461543828e-26,"TCOF1","6949"
"ENSG00000019582",4.21799150512214,0.0160871602251428,0.921258112991311,0.0174621639671732,0.986067917021089,0.989932531448048,"CD74","972"
"ENSG00000164587",6046.36253284404,-0.177468028892167,0.0429790818849432,-4.12917217187785,3.64071705165145e-05,9.90710633442375e-05,"RPS14","6208"
"ENSG00000070614",5696.62488944802,-0.492944208673821,0.043389403658471,-11.3609353231473,6.54402179014919e-30,6.47287202303482e-29,"NDST1","3340"
"ENSG00000171992",1164.92673137661,-1.87635454178893,0.141673279849523,-13.2442373310047,4.87205932846765e-40,6.58756058559231e-39,"SYNPO","11346"
"ENSG00000164591",1.98938983488919,-0.676357956853391,1.28905770661867,-0.52469176002023,0.599797486389525,0.70235303944135,"MYOZ3","91977"
"ENSG00000086589",455.907558068614,0.13163995297783,0.0902244246866953,1.45902790109164,0.144557428503885,0.219615233614086,"RBM22","55696"
"ENSG00000132912",1812.66104866593,0.479327530126054,0.0521760677443264,9.18673159646409,4.04958625457353e-20,2.81389920885925e-19,"DCTN4","51164"
"ENSG00000256235",1196.22690336321,0.788896363456277,0.0646024661176578,12.2115518317752,2.69695488842636e-34,3.08840102141629e-33,"SMIM3","85027"
"ENSG00000237693",0.467283368792906,-0.882153928714611,2.68033689595981,-0.329120540796316,0.742064579035698,NA,"IRGM","345611"
"ENSG00000145908",103.287020202115,0.206984488378757,0.184121359186019,1.12417423645911,0.260939116837705,0.362120593592664,"ZNF300","91975"
"ENSG00000279109",0.207974888783441,-1.13759906922418,3.81294567170242,-0.298351764533865,0.765434699784072,NA,NA,NA
"ENSG00000211445",75.4653569340332,0.687425205382483,0.206313274764151,3.33194849516262,0.000862402153015469,0.00200001304974697,"GPX3","2878"
"ENSG00000145901",1859.83163843956,-0.223353184883869,0.0537352759039071,-4.15654672143647,3.23094122181187e-05,8.84428152434312e-05,"TNIP1","10318"
"ENSG00000197043",9202.93943573505,-0.610469312790314,0.0390330690214303,-15.6397979481231,3.89963410607025e-55,7.54236318310542e-54,"ANXA6","309"
"ENSG00000198624",52.906666970935,0.705091843184785,0.246468069455276,2.86078373049751,0.00422595222730303,0.00887462010914677,"CCDC69","26112"
"ENSG00000196743",580.446659222354,-0.136260044441525,0.0828272522333562,-1.64511124982908,0.0999468710572138,0.158952949783233,"GM2A","2760"
"ENSG00000186335",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC36A2","153201"
"ENSG00000123643",932.63902099088,0.910234589191367,0.0701989639179376,12.9664960618996,1.89496711888197e-38,2.43487579756604e-37,"SLC36A1","206358"
"ENSG00000086570",3.92383007457861,1.52521808550164,0.959289381168972,1.58994576135414,0.111847031413218,0.175305918214188,"FAT2","2196"
"ENSG00000113140",76585.9749634645,-0.0294162294748832,0.0426945307759307,-0.688992921113606,0.490827722298855,0.603321015115974,"SPARC","6678"
"ENSG00000177556",509.698779266785,-0.416961077857218,0.0865668417166476,-4.81663728962209,1.45997725065252e-06,4.60316578805423e-06,"ATOX1","475"
"ENSG00000275765",13.6831263694428,-0.156696855738978,0.474504195285962,-0.330232814157826,0.74122405418509,0.817550281804206,"LOC100652758","100652758"
"ENSG00000145907",3424.94185392696,0.139142730554877,0.0454804667050184,3.05939539841011,0.00221784221778707,0.00485467972757254,"G3BP1","10146"
"ENSG00000145888",0.177436594104331,0.785955538541567,4.05983006390923,0.193593211087453,0.846494414395661,NA,"GLRA1","2741"
"ENSG00000155511",8.51006119181447,-1.53364156353918,0.646878841677616,-2.37083278154814,0.0177480587016788,0.0334190480574092,"GRIA1","2890"
"ENSG00000055147",366.599041150116,-0.307899588977008,0.0997433268671509,-3.08691918194289,0.00202242573957547,0.00445256443852887,"FAM114A2","10827"
"ENSG00000037749",495.210506597615,0.347943473256029,0.086577066608993,4.01888729757318,5.84736305172804e-05,0.000155866226544344,"MFAP3","4238"
"ENSG00000164574",4621.14483615517,0.0383455685313266,0.0476211044103502,0.805222159505238,0.420691491222991,0.536115399123451,"GALNT10","55568"
"ENSG00000164576",614.400323391793,0.759645060533002,0.0802015653771837,9.47169867521204,2.75329276993479e-21,2.03194936621427e-20,"SAP30L","79685"
"ENSG00000113196",0.449073921255992,2.2161530093362,2.62387347094146,0.844611233689186,0.398327934858339,NA,"HAND1","9421"
"ENSG00000155506",5003.26514668147,0.00130047302215927,0.0405223098404083,0.032092766362061,0.97439807204741,0.982128216785305,"LARP1","23367"
"ENSG00000170271",169.142370545302,1.11286876844479,0.147801808151216,7.52946653606709,5.09480406425275e-14,2.67977238754308e-13,"FAXDC2","10826"
"ENSG00000155508",932.976124410115,1.02769259040458,0.0705490933192023,14.5670559613678,4.5508434919616e-48,7.46885650161805e-47,"CNOT8","9337"
"ENSG00000082516",474.75697904545,-0.80150989244724,0.0867859682817392,-9.23547790404601,2.57135555023704e-20,1.80546155785581e-19,"GEMIN5","25929"
"ENSG00000082515",245.699764181043,-0.0904567525372163,0.119020121530504,-0.760012268295601,0.447247251599344,0.561889863956281,"MRPL22","29093"
"ENSG00000226650",1.0869764653907,-2.46277764482275,1.86610366723645,-1.3197432104455,0.186920767895326,0.274358956004513,"KIF4B","285643"
"ENSG00000170624",657.737806964399,-0.720808645464543,0.176949111509531,-4.07353639312123,4.63046119073007e-05,0.000125047740265382,"SGCD","6444"
"ENSG00000135077",1.93786361138108,0.356710574494832,1.27672209373114,0.279395630612428,0.779941223894845,0.846822878868589,"HAVCR2","84868"
"ENSG00000155868",151.585735144964,-0.031303440030178,0.148947625896526,-0.210164075068403,0.833539617316319,0.887594564202343,"MED7","9443"
"ENSG00000055163",326.554531564527,0.575143687719777,0.107255774954261,5.36235636696528,8.21432796595778e-08,2.87628333481316e-07,"CYFIP2","26999"
"ENSG00000172568",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669945,0.953004257849314,NA,"FNDC9","408263"
"ENSG00000135074",13374.6004179129,1.14188898914371,0.0363987409629977,31.3716617369962,4.92877345943493e-216,9.95072099248657e-214,"ADAM19","8728"
"ENSG00000172548",6.75498692786927,-2.6559844278885,0.816686083499867,-3.25214850791434,0.0011453616094548,0.00260861372278548,"NIPAL4","348938"
"ENSG00000039600",1.30728351121598,-1.03420794831385,1.63981401787267,-0.630686124793306,0.528245773182306,0.638923775556899,"SOX30","11063"
"ENSG00000113272",149.462815236788,-0.282123476104737,0.149273403998939,-1.88997817793947,0.0587608786709805,0.099132077593053,"THG1L","54974"
"ENSG00000155858",180.601740476716,0.377120457754248,0.135863654472174,2.77572732177232,0.00550783806055746,0.011356255922845,"LSM11","134353"
"ENSG00000113282",1719.59354121418,-1.06860540665359,0.0601206656348665,-17.7743442353683,1.11696139233195e-70,2.95543572714331e-69,"CLINT1","9685"
"ENSG00000164330",138.175426165247,2.74368955625127,0.195029611902178,14.0680665335448,5.96788082370205e-45,9.15240661599592e-44,"EBF1","1879"
"ENSG00000145860",2348.06885666349,0.581018675370241,0.0481872312469634,12.0575235458637,1.77026095899307e-33,1.97353298136459e-32,"RNF145","153830"
"ENSG00000164332",753.092055603432,0.537066444237561,0.0740574774197578,7.25202184775303,4.10595632666923e-13,2.04853027564154e-12,"UBLCP1","134510"
"ENSG00000113302",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"IL12B","3593"
"ENSG00000170214",17.0391279710509,-2.4222212898604,0.533520181442455,-4.54007434791229,5.62343954599972e-06,1.67329400421853e-05,"ADRA1B","147"
"ENSG00000113312",696.58912860914,-0.181976883941388,0.0755785265181102,-2.40778554868733,0.0160496055684092,0.0304739869707826,"TTC1","7265"
"ENSG00000170234",360.509762846785,0.323954866151633,0.107862768877316,3.00339838781723,0.00266982687177998,0.00577880869970529,"PWWP2A","114825"
"ENSG00000135083",187.370394140081,0.566646489989593,0.13499117628453,4.19765576970183,2.69692149533011e-05,7.44190769484651e-05,"CCNJL","79616"
"ENSG00000145861",18.9983305696761,-3.34282259705241,0.550373097038711,-6.07373909633031,1.24965704922772e-09,5.01427867996681e-09,"C1QTNF2","114898"
"ENSG00000221886",59.2461841813429,-0.842616325762849,0.238940778408481,-3.52646514075699,0.000421146601936809,0.00101685101889657,"FAM200C","63920"
"ENSG00000164609",681.293114688707,0.423663998622545,0.074222250330677,5.70804572395779,1.14280723468026e-08,4.29441433572608e-08,"SLU7","10569"
"ENSG00000164611",280.216894109733,-2.7660722290239,0.135056743219128,-20.4808154194565,3.1926893128708e-93,1.25143231630558e-91,"PTTG1","9232"
"ENSG00000113328",3474.30473355111,0.312807643737325,0.0483229384775341,6.4732744653505,9.59015187868715e-11,4.15582647421615e-10,"CCNG1","900"
"ENSG00000170584",237.572572621229,-0.0553907253608954,0.11857050700836,-0.467154326640349,0.640389468204519,0.735968495196366,"NUDCD2","134492"
"ENSG00000072571",206.177187110627,-3.25943932136688,0.171144582985739,-19.0449458843724,7.23607749944896e-81,2.2594345378576e-79,"HMMR","3161"
"ENSG00000038274",1195.15938824519,0.485986663207413,0.0624876142294178,7.77732786249697,7.40724577223244e-15,4.04625604859754e-14,"MAT2B","27430"
"ENSG00000145934",3.62290697017682,-0.125258323856414,0.928502697937414,-0.134903564776563,0.892688121034481,0.926966640442907,"TENM2","57451"
"ENSG00000113645",137.914807993989,-1.67647923379697,0.167324819039418,-10.0193100068557,1.25375147904334e-23,1.01470561769032e-22,"WWC1","23286"
"ENSG00000113643",2046.8375629818,-0.313934721353456,0.0532053825922716,-5.90043161157639,3.62551876146935e-09,1.40872384673175e-08,"RARS1","5917"
